"RegionID","SizeRank","RegionName","RegionType","StateName","Date","MedianDaystoPending"
394653,65,"Greenville, SC","Msa","SC","5/31/2018",12
394952,66,"Ventura, CA","Msa","CA","5/31/2018",14
394318,67,"Allentown, PA","Msa","PA","5/31/2018",27
394561,68,"El Paso, TX","Msa","TX","5/31/2018",42
394367,69,"Baton Rouge, LA","Msa","LA","5/31/2018",40
394521,70,"Dayton, OH","Msa","OH","5/31/2018",11
394843,71,"McAllen, TX","Msa","TX","5/31/2018",53
394486,72,"Columbia, SC","Msa","SC","5/31/2018",29
394648,73,"Greensboro, NC","Msa","NC","5/31/2018",32
394304,74,"Akron, OH","Msa","OH","5/31/2018",33
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","5/31/2018",48
394798,76,"Little Rock, AR","Msa","AR","5/31/2018",38
395134,77,"Stockton, CA","Msa","CA","5/31/2018",11
394457,78,"Charleston, SC","Msa","SC","5/31/2018",17
395143,79,"Syracuse, NY","Msa","NY","5/31/2018",32
394484,80,"Colorado Springs, CO","Msa","CO","5/31/2018",7
395235,81,"Winston-Salem, NC","Msa","NC","5/31/2018",35
395224,82,"Wichita, KS","Msa","KS","5/31/2018",18
395115,83,"Springfield, MA","Msa","MA","5/31/2018",10
394440,84,"Fort Myers, FL","Msa","FL","5/31/2018",52
394399,85,"Boise City, ID","Msa","ID","5/31/2018",7
395160,86,"Toledo, OH","Msa","OH","5/31/2018",11
394816,87,"Madison, WI","Msa","WI","5/31/2018",24
394766,88,"Lakeland, FL","Msa","FL","5/31/2018",19
394931,89,"Ogden, UT","Msa","UT","5/31/2018",13
394528,90,"Daytona Beach, FL","Msa","FL","5/31/2018",24
394531,91,"Des Moines, IA","Msa","IA","5/31/2018",14
394711,92,"Jackson, MS","Msa","MS","5/31/2018",28
394352,94,"Augusta, GA","Msa","GA","5/31/2018",21
394666,96,"Harrisburg, PA","Msa","PA","5/31/2018",16
395006,100,"Provo, UT","Msa","UT","5/31/2018",15
394602,159,"Fort Collins, CO","Msa","CO","5/31/2018",8
394913,1,"New York, NY","Msa","NY","6/30/2018",42
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","6/30/2018",16
394463,3,"Chicago, IL","Msa","IL","6/30/2018",17
394514,4,"Dallas-Fort Worth, TX","Msa","TX","6/30/2018",23
394974,5,"Philadelphia, PA","Msa","PA","6/30/2018",30
394692,6,"Houston, TX","Msa","TX","6/30/2018",18
395209,7,"Washington, DC","Msa","DC","6/30/2018",16
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","6/30/2018",37
394347,9,"Atlanta, GA","Msa","GA","6/30/2018",11
394404,10,"Boston, MA","Msa","MA","6/30/2018",8
395057,11,"San Francisco, CA","Msa","CA","6/30/2018",13
394532,12,"Detroit, MI","Msa","MI","6/30/2018",9
395025,13,"Riverside, CA","Msa","CA","6/30/2018",20
394976,14,"Phoenix, AZ","Msa","AZ","6/30/2018",27
395078,15,"Seattle, WA","Msa","WA","6/30/2018",8
394865,16,"Minneapolis-St Paul, MN","Msa","MN","6/30/2018",19
395056,17,"San Diego, CA","Msa","CA","6/30/2018",18
395121,18,"St. Louis, MO","Msa","MO","6/30/2018",18
395148,19,"Tampa, FL","Msa","FL","6/30/2018",17
394358,20,"Baltimore, MD","Msa","MD","6/30/2018",24
394530,21,"Denver, CO","Msa","CO","6/30/2018",7
394982,22,"Pittsburgh, PA","Msa","PA","6/30/2018",19
394998,23,"Portland, OR","Msa","OR","6/30/2018",11
394458,24,"Charlotte, NC","Msa","NC","6/30/2018",10
395045,25,"Sacramento, CA","Msa","CA","6/30/2018",12
395055,26,"San Antonio, TX","Msa","TX","6/30/2018",31
394943,27,"Orlando, FL","Msa","FL","6/30/2018",16
394466,28,"Cincinnati, OH","Msa","OH","6/30/2018",9
394475,29,"Cleveland, OH","Msa","OH","6/30/2018",33
394735,30,"Kansas City, MO","Msa","MO","6/30/2018",16
394775,31,"Las Vegas, NV","Msa","NV","6/30/2018",10
394492,32,"Columbus, OH","Msa","OH","6/30/2018",6
394705,33,"Indianapolis, IN","Msa","IN","6/30/2018",7
395059,34,"San Jose, CA","Msa","CA","6/30/2018",12
394355,35,"Austin, TX","Msa","TX","6/30/2018",15
395194,36,"Virginia Beach, VA","Msa","VA","6/30/2018",43
394902,37,"Nashville, TN","Msa","TN","6/30/2018",17
395005,38,"Providence, RI","Msa","RI","6/30/2018",20
394862,39,"Milwaukee, WI","Msa","WI","6/30/2018",7
394714,40,"Jacksonville, FL","Msa","FL","6/30/2018",34
394849,41,"Memphis, TN","Msa","TN","6/30/2018",25
394935,42,"Oklahoma City, OK","Msa","OK","6/30/2018",18
394807,43,"Louisville-Jefferson County, KY","Msa","KY","6/30/2018",14
394669,44,"Hartford, CT","Msa","CT","6/30/2018",19
395022,45,"Richmond, VA","Msa","VA","6/30/2018",14
394910,46,"New Orleans, LA","Msa","LA","6/30/2018",30
394425,47,"Buffalo, NY","Msa","NY","6/30/2018",15
395012,48,"Raleigh, NC","Msa","NC","6/30/2018",8
394388,49,"Birmingham, AL","Msa","AL","6/30/2018",16
395053,50,"Salt Lake City, UT","Msa","UT","6/30/2018",10
395031,51,"Rochester, NY","Msa","NY","6/30/2018",16
394640,52,"Grand Rapids, MI","Msa","MI","6/30/2018",6
395167,53,"Tucson, AZ","Msa","AZ","6/30/2018",16
395169,55,"Tulsa, OK","Msa","OK","6/30/2018",27
394619,56,"Fresno, CA","Msa","CA","6/30/2018",13
395238,57,"Worcester, MA","Msa","MA","6/30/2018",10
394415,58,"Stamford, CT","Msa","CT","6/30/2018",31
394312,59,"Albuquerque, NM","Msa","NM","6/30/2018",16
394308,60,"Albany, NY","Msa","NY","6/30/2018",21
394938,61,"Omaha, NE","Msa","NE","6/30/2018",13
394908,62,"New Haven, CT","Msa","CT","6/30/2018",19
394357,63,"Bakersfield, CA","Msa","CA","6/30/2018",24
394753,64,"Knoxville, TN","Msa","TN","6/30/2018",17
394653,65,"Greenville, SC","Msa","SC","6/30/2018",13
394952,66,"Ventura, CA","Msa","CA","6/30/2018",18
394318,67,"Allentown, PA","Msa","PA","6/30/2018",44
394561,68,"El Paso, TX","Msa","TX","6/30/2018",41
394367,69,"Baton Rouge, LA","Msa","LA","6/30/2018",50
394521,70,"Dayton, OH","Msa","OH","6/30/2018",11
394843,71,"McAllen, TX","Msa","TX","6/30/2018",63
394486,72,"Columbia, SC","Msa","SC","6/30/2018",24
394648,73,"Greensboro, NC","Msa","NC","6/30/2018",35
394304,74,"Akron, OH","Msa","OH","6/30/2018",32
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","6/30/2018",43
394798,76,"Little Rock, AR","Msa","AR","6/30/2018",43
395134,77,"Stockton, CA","Msa","CA","6/30/2018",14
394457,78,"Charleston, SC","Msa","SC","6/30/2018",20
395143,79,"Syracuse, NY","Msa","NY","6/30/2018",33
394484,80,"Colorado Springs, CO","Msa","CO","6/30/2018",9
395235,81,"Winston-Salem, NC","Msa","NC","6/30/2018",36
395224,82,"Wichita, KS","Msa","KS","6/30/2018",15
395115,83,"Springfield, MA","Msa","MA","6/30/2018",15
394440,84,"Fort Myers, FL","Msa","FL","6/30/2018",50
394399,85,"Boise City, ID","Msa","ID","6/30/2018",8
395160,86,"Toledo, OH","Msa","OH","6/30/2018",14
394816,87,"Madison, WI","Msa","WI","6/30/2018",32
394766,88,"Lakeland, FL","Msa","FL","6/30/2018",19
394931,89,"Ogden, UT","Msa","UT","6/30/2018",10
394528,90,"Daytona Beach, FL","Msa","FL","6/30/2018",24
394531,91,"Des Moines, IA","Msa","IA","6/30/2018",16
394711,92,"Jackson, MS","Msa","MS","6/30/2018",30
394352,94,"Augusta, GA","Msa","GA","6/30/2018",19
394666,96,"Harrisburg, PA","Msa","PA","6/30/2018",13
395006,100,"Provo, UT","Msa","UT","6/30/2018",11
394602,159,"Fort Collins, CO","Msa","CO","6/30/2018",8
394913,1,"New York, NY","Msa","NY","7/31/2018",47
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","7/31/2018",19
394463,3,"Chicago, IL","Msa","IL","7/31/2018",21
394514,4,"Dallas-Fort Worth, TX","Msa","TX","7/31/2018",24
394974,5,"Philadelphia, PA","Msa","PA","7/31/2018",25
394692,6,"Houston, TX","Msa","TX","7/31/2018",21
395209,7,"Washington, DC","Msa","DC","7/31/2018",16
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","7/31/2018",35
394347,9,"Atlanta, GA","Msa","GA","7/31/2018",13
394404,10,"Boston, MA","Msa","MA","7/31/2018",12
395057,11,"San Francisco, CA","Msa","CA","7/31/2018",14
394532,12,"Detroit, MI","Msa","MI","7/31/2018",11
395025,13,"Riverside, CA","Msa","CA","7/31/2018",24
394976,14,"Phoenix, AZ","Msa","AZ","7/31/2018",25
395078,15,"Seattle, WA","Msa","WA","7/31/2018",10
394865,16,"Minneapolis-St Paul, MN","Msa","MN","7/31/2018",22
395056,17,"San Diego, CA","Msa","CA","7/31/2018",32
395121,18,"St. Louis, MO","Msa","MO","7/31/2018",20
395148,19,"Tampa, FL","Msa","FL","7/31/2018",18
394358,20,"Baltimore, MD","Msa","MD","7/31/2018",26
394530,21,"Denver, CO","Msa","CO","7/31/2018",10
394982,22,"Pittsburgh, PA","Msa","PA","7/31/2018",21
394998,23,"Portland, OR","Msa","OR","7/31/2018",14
394458,24,"Charlotte, NC","Msa","NC","7/31/2018",13
395045,25,"Sacramento, CA","Msa","CA","7/31/2018",15
395055,26,"San Antonio, TX","Msa","TX","7/31/2018",32
394943,27,"Orlando, FL","Msa","FL","7/31/2018",18
394466,28,"Cincinnati, OH","Msa","OH","7/31/2018",11
394475,29,"Cleveland, OH","Msa","OH","7/31/2018",37
394735,30,"Kansas City, MO","Msa","MO","7/31/2018",19
394775,31,"Las Vegas, NV","Msa","NV","7/31/2018",11
394492,32,"Columbus, OH","Msa","OH","7/31/2018",7
394705,33,"Indianapolis, IN","Msa","IN","7/31/2018",10
395059,34,"San Jose, CA","Msa","CA","7/31/2018",15
394355,35,"Austin, TX","Msa","TX","7/31/2018",18
395194,36,"Virginia Beach, VA","Msa","VA","7/31/2018",42
394902,37,"Nashville, TN","Msa","TN","7/31/2018",17
395005,38,"Providence, RI","Msa","RI","7/31/2018",25
394862,39,"Milwaukee, WI","Msa","WI","7/31/2018",8
394714,40,"Jacksonville, FL","Msa","FL","7/31/2018",32
394849,41,"Memphis, TN","Msa","TN","7/31/2018",28
394935,42,"Oklahoma City, OK","Msa","OK","7/31/2018",21
394807,43,"Louisville-Jefferson County, KY","Msa","KY","7/31/2018",14
394669,44,"Hartford, CT","Msa","CT","7/31/2018",27
395022,45,"Richmond, VA","Msa","VA","7/31/2018",21
394910,46,"New Orleans, LA","Msa","LA","7/31/2018",31
394425,47,"Buffalo, NY","Msa","NY","7/31/2018",16
395012,48,"Raleigh, NC","Msa","NC","7/31/2018",10
394388,49,"Birmingham, AL","Msa","AL","7/31/2018",15
395053,50,"Salt Lake City, UT","Msa","UT","7/31/2018",11
395031,51,"Rochester, NY","Msa","NY","7/31/2018",20
394640,52,"Grand Rapids, MI","Msa","MI","7/31/2018",8
395167,53,"Tucson, AZ","Msa","AZ","7/31/2018",16
395169,55,"Tulsa, OK","Msa","OK","7/31/2018",34
394619,56,"Fresno, CA","Msa","CA","7/31/2018",16
395238,57,"Worcester, MA","Msa","MA","7/31/2018",14
394415,58,"Stamford, CT","Msa","CT","7/31/2018",41
394312,59,"Albuquerque, NM","Msa","NM","7/31/2018",21
394308,60,"Albany, NY","Msa","NY","7/31/2018",27
394938,61,"Omaha, NE","Msa","NE","7/31/2018",19
394908,62,"New Haven, CT","Msa","CT","7/31/2018",27
394357,63,"Bakersfield, CA","Msa","CA","7/31/2018",21
394753,64,"Knoxville, TN","Msa","TN","7/31/2018",16
394653,65,"Greenville, SC","Msa","SC","7/31/2018",14
394952,66,"Ventura, CA","Msa","CA","7/31/2018",22
394318,67,"Allentown, PA","Msa","PA","7/31/2018",53
394561,68,"El Paso, TX","Msa","TX","7/31/2018",41
394367,69,"Baton Rouge, LA","Msa","LA","7/31/2018",29
394521,70,"Dayton, OH","Msa","OH","7/31/2018",16
394843,71,"McAllen, TX","Msa","TX","7/31/2018",60
394486,72,"Columbia, SC","Msa","SC","7/31/2018",21
394648,73,"Greensboro, NC","Msa","NC","7/31/2018",29
394304,74,"Akron, OH","Msa","OH","7/31/2018",35
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","7/31/2018",46
394798,76,"Little Rock, AR","Msa","AR","7/31/2018",42
395134,77,"Stockton, CA","Msa","CA","7/31/2018",16
394457,78,"Charleston, SC","Msa","SC","7/31/2018",21
395143,79,"Syracuse, NY","Msa","NY","7/31/2018",34
394484,80,"Colorado Springs, CO","Msa","CO","7/31/2018",13
395235,81,"Winston-Salem, NC","Msa","NC","7/31/2018",28
395224,82,"Wichita, KS","Msa","KS","7/31/2018",21
395115,83,"Springfield, MA","Msa","MA","7/31/2018",17
394440,84,"Fort Myers, FL","Msa","FL","7/31/2018",49
394399,85,"Boise City, ID","Msa","ID","7/31/2018",9
395160,86,"Toledo, OH","Msa","OH","7/31/2018",14
394816,87,"Madison, WI","Msa","WI","7/31/2018",33
394766,88,"Lakeland, FL","Msa","FL","7/31/2018",21
394931,89,"Ogden, UT","Msa","UT","7/31/2018",10
394528,90,"Daytona Beach, FL","Msa","FL","7/31/2018",22
394531,91,"Des Moines, IA","Msa","IA","7/31/2018",18
394711,92,"Jackson, MS","Msa","MS","7/31/2018",25
394352,94,"Augusta, GA","Msa","GA","7/31/2018",25
394666,96,"Harrisburg, PA","Msa","PA","7/31/2018",13
395006,100,"Provo, UT","Msa","UT","7/31/2018",13
394602,159,"Fort Collins, CO","Msa","CO","7/31/2018",16
394913,1,"New York, NY","Msa","NY","8/31/2018",51
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","8/31/2018",21
394463,3,"Chicago, IL","Msa","IL","8/31/2018",25
394514,4,"Dallas-Fort Worth, TX","Msa","TX","8/31/2018",29
394974,5,"Philadelphia, PA","Msa","PA","8/31/2018",27
394692,6,"Houston, TX","Msa","TX","8/31/2018",27
395209,7,"Washington, DC","Msa","DC","8/31/2018",21
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","8/31/2018",36
394347,9,"Atlanta, GA","Msa","GA","8/31/2018",15
394404,10,"Boston, MA","Msa","MA","8/31/2018",13
395057,11,"San Francisco, CA","Msa","CA","8/31/2018",15
394532,12,"Detroit, MI","Msa","MI","8/31/2018",14
395025,13,"Riverside, CA","Msa","CA","8/31/2018",26
394976,14,"Phoenix, AZ","Msa","AZ","8/31/2018",26
395078,15,"Seattle, WA","Msa","WA","8/31/2018",14
394865,16,"Minneapolis-St Paul, MN","Msa","MN","8/31/2018",24
395056,17,"San Diego, CA","Msa","CA","8/31/2018",22
395121,18,"St. Louis, MO","Msa","MO","8/31/2018",23
395148,19,"Tampa, FL","Msa","FL","8/31/2018",21
394358,20,"Baltimore, MD","Msa","MD","8/31/2018",28
394530,21,"Denver, CO","Msa","CO","8/31/2018",13
394982,22,"Pittsburgh, PA","Msa","PA","8/31/2018",27
394998,23,"Portland, OR","Msa","OR","8/31/2018",19
394458,24,"Charlotte, NC","Msa","NC","8/31/2018",15
395045,25,"Sacramento, CA","Msa","CA","8/31/2018",17
395055,26,"San Antonio, TX","Msa","TX","8/31/2018",33
394943,27,"Orlando, FL","Msa","FL","8/31/2018",19
394466,28,"Cincinnati, OH","Msa","OH","8/31/2018",13
394475,29,"Cleveland, OH","Msa","OH","8/31/2018",38
394735,30,"Kansas City, MO","Msa","MO","8/31/2018",20
394775,31,"Las Vegas, NV","Msa","NV","8/31/2018",19
394492,32,"Columbus, OH","Msa","OH","8/31/2018",9
394705,33,"Indianapolis, IN","Msa","IN","8/31/2018",13
395059,34,"San Jose, CA","Msa","CA","8/31/2018",17
394355,35,"Austin, TX","Msa","TX","8/31/2018",23
395194,36,"Virginia Beach, VA","Msa","VA","8/31/2018",51
394902,37,"Nashville, TN","Msa","TN","8/31/2018",21
395005,38,"Providence, RI","Msa","RI","8/31/2018",27
394862,39,"Milwaukee, WI","Msa","WI","8/31/2018",13
394714,40,"Jacksonville, FL","Msa","FL","8/31/2018",35
394849,41,"Memphis, TN","Msa","TN","8/31/2018",30
394935,42,"Oklahoma City, OK","Msa","OK","8/31/2018",25
394807,43,"Louisville-Jefferson County, KY","Msa","KY","8/31/2018",14
394669,44,"Hartford, CT","Msa","CT","8/31/2018",33
395022,45,"Richmond, VA","Msa","VA","8/31/2018",19
394910,46,"New Orleans, LA","Msa","LA","8/31/2018",35
394425,47,"Buffalo, NY","Msa","NY","8/31/2018",18
395012,48,"Raleigh, NC","Msa","NC","8/31/2018",11
394388,49,"Birmingham, AL","Msa","AL","8/31/2018",23
395053,50,"Salt Lake City, UT","Msa","UT","8/31/2018",12
395031,51,"Rochester, NY","Msa","NY","8/31/2018",24
394640,52,"Grand Rapids, MI","Msa","MI","8/31/2018",10
395167,53,"Tucson, AZ","Msa","AZ","8/31/2018",16
395169,55,"Tulsa, OK","Msa","OK","8/31/2018",36
394619,56,"Fresno, CA","Msa","CA","8/31/2018",12
395238,57,"Worcester, MA","Msa","MA","8/31/2018",16
394415,58,"Stamford, CT","Msa","CT","8/31/2018",43
394312,59,"Albuquerque, NM","Msa","NM","8/31/2018",25
394308,60,"Albany, NY","Msa","NY","8/31/2018",27
394938,61,"Omaha, NE","Msa","NE","8/31/2018",16
394908,62,"New Haven, CT","Msa","CT","8/31/2018",29
394357,63,"Bakersfield, CA","Msa","CA","8/31/2018",26
394753,64,"Knoxville, TN","Msa","TN","8/31/2018",18
394653,65,"Greenville, SC","Msa","SC","8/31/2018",18
394952,66,"Ventura, CA","Msa","CA","8/31/2018",23
394318,67,"Allentown, PA","Msa","PA","8/31/2018",29
394561,68,"El Paso, TX","Msa","TX","8/31/2018",41
394367,69,"Baton Rouge, LA","Msa","LA","8/31/2018",35
394521,70,"Dayton, OH","Msa","OH","8/31/2018",17
394843,71,"McAllen, TX","Msa","TX","8/31/2018",41
394486,72,"Columbia, SC","Msa","SC","8/31/2018",37
394648,73,"Greensboro, NC","Msa","NC","8/31/2018",18
394304,74,"Akron, OH","Msa","OH","8/31/2018",34
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","8/31/2018",41
394798,76,"Little Rock, AR","Msa","AR","8/31/2018",35
395134,77,"Stockton, CA","Msa","CA","8/31/2018",15
394457,78,"Charleston, SC","Msa","SC","8/31/2018",27
395143,79,"Syracuse, NY","Msa","NY","8/31/2018",42
394484,80,"Colorado Springs, CO","Msa","CO","8/31/2018",18
395235,81,"Winston-Salem, NC","Msa","NC","8/31/2018",21
395224,82,"Wichita, KS","Msa","KS","8/31/2018",25
395115,83,"Springfield, MA","Msa","MA","8/31/2018",21
394440,84,"Fort Myers, FL","Msa","FL","8/31/2018",47
394399,85,"Boise City, ID","Msa","ID","8/31/2018",9
395160,86,"Toledo, OH","Msa","OH","8/31/2018",18
394816,87,"Madison, WI","Msa","WI","8/31/2018",35
394766,88,"Lakeland, FL","Msa","FL","8/31/2018",22
394931,89,"Ogden, UT","Msa","UT","8/31/2018",11
394528,90,"Daytona Beach, FL","Msa","FL","8/31/2018",45
394531,91,"Des Moines, IA","Msa","IA","8/31/2018",22
394711,92,"Jackson, MS","Msa","MS","8/31/2018",33
394352,94,"Augusta, GA","Msa","GA","8/31/2018",31
394666,96,"Harrisburg, PA","Msa","PA","8/31/2018",21
395006,100,"Provo, UT","Msa","UT","8/31/2018",16
394602,159,"Fort Collins, CO","Msa","CO","8/31/2018",17
394913,1,"New York, NY","Msa","NY","9/30/2018",56
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","9/30/2018",25
394463,3,"Chicago, IL","Msa","IL","9/30/2018",29
394514,4,"Dallas-Fort Worth, TX","Msa","TX","9/30/2018",33
394974,5,"Philadelphia, PA","Msa","PA","9/30/2018",29
394692,6,"Houston, TX","Msa","TX","9/30/2018",33
395209,7,"Washington, DC","Msa","DC","9/30/2018",19
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","9/30/2018",39
394347,9,"Atlanta, GA","Msa","GA","9/30/2018",18
394404,10,"Boston, MA","Msa","MA","9/30/2018",12
395057,11,"San Francisco, CA","Msa","CA","9/30/2018",15
394532,12,"Detroit, MI","Msa","MI","9/30/2018",18
395025,13,"Riverside, CA","Msa","CA","9/30/2018",31
394976,14,"Phoenix, AZ","Msa","AZ","9/30/2018",23
395078,15,"Seattle, WA","Msa","WA","9/30/2018",17
394865,16,"Minneapolis-St Paul, MN","Msa","MN","9/30/2018",27
395056,17,"San Diego, CA","Msa","CA","9/30/2018",28
395121,18,"St. Louis, MO","Msa","MO","9/30/2018",28
395148,19,"Tampa, FL","Msa","FL","9/30/2018",23
394358,20,"Baltimore, MD","Msa","MD","9/30/2018",28
394530,21,"Denver, CO","Msa","CO","9/30/2018",15
394982,22,"Pittsburgh, PA","Msa","PA","9/30/2018",29
394998,23,"Portland, OR","Msa","OR","9/30/2018",24
394458,24,"Charlotte, NC","Msa","NC","9/30/2018",18
395045,25,"Sacramento, CA","Msa","CA","9/30/2018",21
395055,26,"San Antonio, TX","Msa","TX","9/30/2018",37
394943,27,"Orlando, FL","Msa","FL","9/30/2018",25
394466,28,"Cincinnati, OH","Msa","OH","9/30/2018",15
394475,29,"Cleveland, OH","Msa","OH","9/30/2018",45
394735,30,"Kansas City, MO","Msa","MO","9/30/2018",29
394775,31,"Las Vegas, NV","Msa","NV","9/30/2018",18
394492,32,"Columbus, OH","Msa","OH","9/30/2018",12
394705,33,"Indianapolis, IN","Msa","IN","9/30/2018",15
395059,34,"San Jose, CA","Msa","CA","9/30/2018",16
394355,35,"Austin, TX","Msa","TX","9/30/2018",30
395194,36,"Virginia Beach, VA","Msa","VA","9/30/2018",55
394902,37,"Nashville, TN","Msa","TN","9/30/2018",22
395005,38,"Providence, RI","Msa","RI","9/30/2018",42
394862,39,"Milwaukee, WI","Msa","WI","9/30/2018",17
394714,40,"Jacksonville, FL","Msa","FL","9/30/2018",38
394849,41,"Memphis, TN","Msa","TN","9/30/2018",39
394935,42,"Oklahoma City, OK","Msa","OK","9/30/2018",29
394807,43,"Louisville-Jefferson County, KY","Msa","KY","9/30/2018",17
394669,44,"Hartford, CT","Msa","CT","9/30/2018",31
395022,45,"Richmond, VA","Msa","VA","9/30/2018",22
394910,46,"New Orleans, LA","Msa","LA","9/30/2018",32
394425,47,"Buffalo, NY","Msa","NY","9/30/2018",24
395012,48,"Raleigh, NC","Msa","NC","9/30/2018",13
394388,49,"Birmingham, AL","Msa","AL","9/30/2018",22
395053,50,"Salt Lake City, UT","Msa","UT","9/30/2018",18
395031,51,"Rochester, NY","Msa","NY","9/30/2018",25
394640,52,"Grand Rapids, MI","Msa","MI","9/30/2018",16
395167,53,"Tucson, AZ","Msa","AZ","9/30/2018",16
395169,55,"Tulsa, OK","Msa","OK","9/30/2018",37
394619,56,"Fresno, CA","Msa","CA","9/30/2018",19
395238,57,"Worcester, MA","Msa","MA","9/30/2018",17
394415,58,"Stamford, CT","Msa","CT","9/30/2018",38
394312,59,"Albuquerque, NM","Msa","NM","9/30/2018",30
394308,60,"Albany, NY","Msa","NY","9/30/2018",32
394938,61,"Omaha, NE","Msa","NE","9/30/2018",27
394908,62,"New Haven, CT","Msa","CT","9/30/2018",31
394357,63,"Bakersfield, CA","Msa","CA","9/30/2018",31
394753,64,"Knoxville, TN","Msa","TN","9/30/2018",24
394653,65,"Greenville, SC","Msa","SC","9/30/2018",18
394952,66,"Ventura, CA","Msa","CA","9/30/2018",26
394318,67,"Allentown, PA","Msa","PA","9/30/2018",44
394561,68,"El Paso, TX","Msa","TX","9/30/2018",43
394367,69,"Baton Rouge, LA","Msa","LA","9/30/2018",34
394521,70,"Dayton, OH","Msa","OH","9/30/2018",20
394843,71,"McAllen, TX","Msa","TX","9/30/2018",36
394486,72,"Columbia, SC","Msa","SC","9/30/2018",49
394648,73,"Greensboro, NC","Msa","NC","9/30/2018",22
394304,74,"Akron, OH","Msa","OH","9/30/2018",40
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","9/30/2018",38
394798,76,"Little Rock, AR","Msa","AR","9/30/2018",55
395134,77,"Stockton, CA","Msa","CA","9/30/2018",19
394457,78,"Charleston, SC","Msa","SC","9/30/2018",29
395143,79,"Syracuse, NY","Msa","NY","9/30/2018",52
394484,80,"Colorado Springs, CO","Msa","CO","9/30/2018",16
395235,81,"Winston-Salem, NC","Msa","NC","9/30/2018",22
395224,82,"Wichita, KS","Msa","KS","9/30/2018",22
395115,83,"Springfield, MA","Msa","MA","9/30/2018",27
394440,84,"Fort Myers, FL","Msa","FL","9/30/2018",48
394399,85,"Boise City, ID","Msa","ID","9/30/2018",15
395160,86,"Toledo, OH","Msa","OH","9/30/2018",25
394816,87,"Madison, WI","Msa","WI","9/30/2018",44
394766,88,"Lakeland, FL","Msa","FL","9/30/2018",19
394931,89,"Ogden, UT","Msa","UT","9/30/2018",15
394528,90,"Daytona Beach, FL","Msa","FL","9/30/2018",39
394531,91,"Des Moines, IA","Msa","IA","9/30/2018",24
394711,92,"Jackson, MS","Msa","MS","9/30/2018",36
394352,94,"Augusta, GA","Msa","GA","9/30/2018",33
394666,96,"Harrisburg, PA","Msa","PA","9/30/2018",24
395006,100,"Provo, UT","Msa","UT","9/30/2018",21
394602,159,"Fort Collins, CO","Msa","CO","9/30/2018",34
