"RegionID","SizeRank","RegionName","RegionType","StateName","Date","MedianSalePrice"
394910,46,"New Orleans, LA","Msa","LA","6/30/2008",170000
394425,47,"Buffalo, NY","Msa","NY","6/30/2008",125000
395012,48,"Raleigh, NC","Msa","NC","6/30/2008",217000
394388,49,"Birmingham, AL","Msa","AL","6/30/2008",161900
395053,50,"Salt Lake City, UT","Msa","UT","6/30/2008",226000
395031,51,"Rochester, NY","Msa","NY","6/30/2008",123250
394640,52,"Grand Rapids, MI","Msa","MI","6/30/2008",134800
395167,53,"Tucson, AZ","Msa","AZ","6/30/2008",208250
753924,54,"Urban Honolulu, HI","Msa","HI","6/30/2008",417800
395169,55,"Tulsa, OK","Msa","OK","6/30/2008",130500
394619,56,"Fresno, CA","Msa","CA","6/30/2008",245000
395238,57,"Worcester, MA","Msa","MA","6/30/2008",241000
394415,58,"Stamford, CT","Msa","CT","6/30/2008",470000
394312,59,"Albuquerque, NM","Msa","NM","6/30/2008",197500
394308,60,"Albany, NY","Msa","NY","6/30/2008",173600
394938,61,"Omaha, NE","Msa","NE","6/30/2008",138825
394908,62,"New Haven, CT","Msa","CT","6/30/2008",265000
394357,63,"Bakersfield, CA","Msa","CA","6/30/2008",225000
394753,64,"Knoxville, TN","Msa","TN","6/30/2008",149050
394653,65,"Greenville, SC","Msa","SC","6/30/2008",155500
394952,66,"Ventura, CA","Msa","CA","6/30/2008",480000
394318,67,"Allentown, PA","Msa","PA","6/30/2008",205000
394561,68,"El Paso, TX","Msa","TX","6/30/2008",145000
394367,69,"Baton Rouge, LA","Msa","LA","6/30/2008",170000
394521,70,"Dayton, OH","Msa","OH","6/30/2008",128000
394843,71,"McAllen, TX","Msa","TX","6/30/2008",NA
394486,72,"Columbia, SC","Msa","SC","6/30/2008",146167
394648,73,"Greensboro, NC","Msa","NC","6/30/2008",147900
394304,74,"Akron, OH","Msa","OH","6/30/2008",127885
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","6/30/2008",240000
394798,76,"Little Rock, AR","Msa","AR","6/30/2008",149450
395134,77,"Stockton, CA","Msa","CA","6/30/2008",250000
394457,78,"Charleston, SC","Msa","SC","6/30/2008",207163
395143,79,"Syracuse, NY","Msa","NY","6/30/2008",126800
394484,80,"Colorado Springs, CO","Msa","CO","6/30/2008",220000
395235,81,"Winston-Salem, NC","Msa","NC","6/30/2008",147816
395224,82,"Wichita, KS","Msa","KS","6/30/2008",113695
395115,83,"Springfield, MA","Msa","MA","6/30/2008",199000
394440,84,"Fort Myers, FL","Msa","FL","6/30/2008",214000
394399,85,"Boise City, ID","Msa","ID","6/30/2008",195500
395160,86,"Toledo, OH","Msa","OH","6/30/2008",124000
394816,87,"Madison, WI","Msa","WI","6/30/2008",205000
394766,88,"Lakeland, FL","Msa","FL","6/30/2008",165000
394931,89,"Ogden, UT","Msa","UT","6/30/2008",189950
394528,90,"Daytona Beach, FL","Msa","FL","6/30/2008",180000
394531,91,"Des Moines, IA","Msa","IA","6/30/2008",161750
394711,92,"Jackson, MS","Msa","MS","6/30/2008",141000
394352,94,"Augusta, GA","Msa","GA","6/30/2008",141000
394666,96,"Harrisburg, PA","Msa","PA","6/30/2008",165000
395006,100,"Provo, UT","Msa","UT","6/30/2008",217948
394602,159,"Fort Collins, CO","Msa","CO","6/30/2008",220850
394913,1,"New York, NY","Msa","NY","7/31/2008",NA
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","7/31/2008",475000
394463,3,"Chicago, IL","Msa","IL","7/31/2008",262000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","7/31/2008",160000
394974,5,"Philadelphia, PA","Msa","PA","7/31/2008",245000
394692,6,"Houston, TX","Msa","TX","7/31/2008",163000
395209,7,"Washington, DC","Msa","DC","7/31/2008",385050
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","7/31/2008",265000
394347,9,"Atlanta, GA","Msa","GA","7/31/2008",195000
394404,10,"Boston, MA","Msa","MA","7/31/2008",352750
395057,11,"San Francisco, CA","Msa","CA","7/31/2008",540000
394532,12,"Detroit, MI","Msa","MI","7/31/2008",142000
395025,13,"Riverside, CA","Msa","CA","7/31/2008",283000
394976,14,"Phoenix, AZ","Msa","AZ","7/31/2008",215000
395078,15,"Seattle, WA","Msa","WA","7/31/2008",347895
394865,16,"Minneapolis-St Paul, MN","Msa","MN","7/31/2008",220000
395056,17,"San Diego, CA","Msa","CA","7/31/2008",423750
395121,18,"St. Louis, MO","Msa","MO","7/31/2008",164000
395148,19,"Tampa, FL","Msa","FL","7/31/2008",177182
394358,20,"Baltimore, MD","Msa","MD","7/31/2008",273000
394530,21,"Denver, CO","Msa","CO","7/31/2008",249900
394982,22,"Pittsburgh, PA","Msa","PA","7/31/2008",134000
394998,23,"Portland, OR","Msa","OR","7/31/2008",280000
394458,24,"Charlotte, NC","Msa","NC","7/31/2008",181450
395045,25,"Sacramento, CA","Msa","CA","7/31/2008",291000
395055,26,"San Antonio, TX","Msa","TX","7/31/2008",155000
394943,27,"Orlando, FL","Msa","FL","7/31/2008",217500
394466,28,"Cincinnati, OH","Msa","OH","7/31/2008",152000
394475,29,"Cleveland, OH","Msa","OH","7/31/2008",133000
394735,30,"Kansas City, MO","Msa","MO","7/31/2008",157500
394775,31,"Las Vegas, NV","Msa","NV","7/31/2008",250536
394492,32,"Columbus, OH","Msa","OH","7/31/2008",149000
394705,33,"Indianapolis, IN","Msa","IN","7/31/2008",130000
395059,34,"San Jose, CA","Msa","CA","7/31/2008",653500
394355,35,"Austin, TX","Msa","TX","7/31/2008",195000
395194,36,"Virginia Beach, VA","Msa","VA","7/31/2008",237000
394902,37,"Nashville, TN","Msa","TN","7/31/2008",175000
395005,38,"Providence, RI","Msa","RI","7/31/2008",250000
394862,39,"Milwaukee, WI","Msa","WI","7/31/2008",197000
394714,40,"Jacksonville, FL","Msa","FL","7/31/2008",198500
394849,41,"Memphis, TN","Msa","TN","7/31/2008",156950
394935,42,"Oklahoma City, OK","Msa","OK","7/31/2008",126000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","7/31/2008",141000
394669,44,"Hartford, CT","Msa","CT","7/31/2008",242000
395022,45,"Richmond, VA","Msa","VA","7/31/2008",227000
394910,46,"New Orleans, LA","Msa","LA","7/31/2008",178000
394425,47,"Buffalo, NY","Msa","NY","7/31/2008",117000
395012,48,"Raleigh, NC","Msa","NC","7/31/2008",210000
394388,49,"Birmingham, AL","Msa","AL","7/31/2008",166000
395053,50,"Salt Lake City, UT","Msa","UT","7/31/2008",230000
395031,51,"Rochester, NY","Msa","NY","7/31/2008",126000
394640,52,"Grand Rapids, MI","Msa","MI","7/31/2008",131950
395167,53,"Tucson, AZ","Msa","AZ","7/31/2008",207509
753924,54,"Urban Honolulu, HI","Msa","HI","7/31/2008",410000
395169,55,"Tulsa, OK","Msa","OK","7/31/2008",132950
394619,56,"Fresno, CA","Msa","CA","7/31/2008",235000
395238,57,"Worcester, MA","Msa","MA","7/31/2008",240000
394415,58,"Stamford, CT","Msa","CT","7/31/2008",525000
394312,59,"Albuquerque, NM","Msa","NM","7/31/2008",195490
394308,60,"Albany, NY","Msa","NY","7/31/2008",187000
394938,61,"Omaha, NE","Msa","NE","7/31/2008",138500
394908,62,"New Haven, CT","Msa","CT","7/31/2008",260000
394357,63,"Bakersfield, CA","Msa","CA","7/31/2008",210000
394753,64,"Knoxville, TN","Msa","TN","7/31/2008",149950
394653,65,"Greenville, SC","Msa","SC","7/31/2008",156500
394952,66,"Ventura, CA","Msa","CA","7/31/2008",469000
394318,67,"Allentown, PA","Msa","PA","7/31/2008",210000
394561,68,"El Paso, TX","Msa","TX","7/31/2008",137000
394367,69,"Baton Rouge, LA","Msa","LA","7/31/2008",177500
394521,70,"Dayton, OH","Msa","OH","7/31/2008",132000
394843,71,"McAllen, TX","Msa","TX","7/31/2008",NA
394486,72,"Columbia, SC","Msa","SC","7/31/2008",147732
394648,73,"Greensboro, NC","Msa","NC","7/31/2008",143000
394304,74,"Akron, OH","Msa","OH","7/31/2008",123500
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","7/31/2008",230000
394798,76,"Little Rock, AR","Msa","AR","7/31/2008",148000
395134,77,"Stockton, CA","Msa","CA","7/31/2008",245000
394457,78,"Charleston, SC","Msa","SC","7/31/2008",210950
395143,79,"Syracuse, NY","Msa","NY","7/31/2008",126400
394484,80,"Colorado Springs, CO","Msa","CO","7/31/2008",225000
395235,81,"Winston-Salem, NC","Msa","NC","7/31/2008",142000
395224,82,"Wichita, KS","Msa","KS","7/31/2008",122250
395115,83,"Springfield, MA","Msa","MA","7/31/2008",209500
394440,84,"Fort Myers, FL","Msa","FL","7/31/2008",193000
394399,85,"Boise City, ID","Msa","ID","7/31/2008",181500
395160,86,"Toledo, OH","Msa","OH","7/31/2008",114000
394816,87,"Madison, WI","Msa","WI","7/31/2008",215000
394766,88,"Lakeland, FL","Msa","FL","7/31/2008",166000
394931,89,"Ogden, UT","Msa","UT","7/31/2008",197000
394528,90,"Daytona Beach, FL","Msa","FL","7/31/2008",185000
394531,91,"Des Moines, IA","Msa","IA","7/31/2008",155250
394711,92,"Jackson, MS","Msa","MS","7/31/2008",152001
394352,94,"Augusta, GA","Msa","GA","7/31/2008",142000
394666,96,"Harrisburg, PA","Msa","PA","7/31/2008",167900
395006,100,"Provo, UT","Msa","UT","7/31/2008",212000
394602,159,"Fort Collins, CO","Msa","CO","7/31/2008",218960
394913,1,"New York, NY","Msa","NY","8/31/2008",NA
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","8/31/2008",450000
394463,3,"Chicago, IL","Msa","IL","8/31/2008",260000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","8/31/2008",157800
394974,5,"Philadelphia, PA","Msa","PA","8/31/2008",244900
394692,6,"Houston, TX","Msa","TX","8/31/2008",161031
395209,7,"Washington, DC","Msa","DC","8/31/2008",374000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","8/31/2008",265000
394347,9,"Atlanta, GA","Msa","GA","8/31/2008",186950
394404,10,"Boston, MA","Msa","MA","8/31/2008",354900
395057,11,"San Francisco, CA","Msa","CA","8/31/2008",5e+05
394532,12,"Detroit, MI","Msa","MI","8/31/2008",140000
395025,13,"Riverside, CA","Msa","CA","8/31/2008",269000
394976,14,"Phoenix, AZ","Msa","AZ","8/31/2008",212000
395078,15,"Seattle, WA","Msa","WA","8/31/2008",341000
394865,16,"Minneapolis-St Paul, MN","Msa","MN","8/31/2008",220000
395056,17,"San Diego, CA","Msa","CA","8/31/2008",409000
395121,18,"St. Louis, MO","Msa","MO","8/31/2008",159000
395148,19,"Tampa, FL","Msa","FL","8/31/2008",175000
394358,20,"Baltimore, MD","Msa","MD","8/31/2008",271410
394530,21,"Denver, CO","Msa","CO","8/31/2008",242000
394982,22,"Pittsburgh, PA","Msa","PA","8/31/2008",127500
394998,23,"Portland, OR","Msa","OR","8/31/2008",271500
394458,24,"Charlotte, NC","Msa","NC","8/31/2008",181000
395045,25,"Sacramento, CA","Msa","CA","8/31/2008",295500
395055,26,"San Antonio, TX","Msa","TX","8/31/2008",155000
394943,27,"Orlando, FL","Msa","FL","8/31/2008",215000
394466,28,"Cincinnati, OH","Msa","OH","8/31/2008",152000
394475,29,"Cleveland, OH","Msa","OH","8/31/2008",135000
394735,30,"Kansas City, MO","Msa","MO","8/31/2008",159000
394775,31,"Las Vegas, NV","Msa","NV","8/31/2008",242521
394492,32,"Columbus, OH","Msa","OH","8/31/2008",153000
394705,33,"Indianapolis, IN","Msa","IN","8/31/2008",128500
395059,34,"San Jose, CA","Msa","CA","8/31/2008",620000
394355,35,"Austin, TX","Msa","TX","8/31/2008",199945
395194,36,"Virginia Beach, VA","Msa","VA","8/31/2008",235000
394902,37,"Nashville, TN","Msa","TN","8/31/2008",169000
395005,38,"Providence, RI","Msa","RI","8/31/2008",250000
394862,39,"Milwaukee, WI","Msa","WI","8/31/2008",195250
394714,40,"Jacksonville, FL","Msa","FL","8/31/2008",193000
394849,41,"Memphis, TN","Msa","TN","8/31/2008",150000
394935,42,"Oklahoma City, OK","Msa","OK","8/31/2008",129000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","8/31/2008",147000
394669,44,"Hartford, CT","Msa","CT","8/31/2008",250000
395022,45,"Richmond, VA","Msa","VA","8/31/2008",230000
394910,46,"New Orleans, LA","Msa","LA","8/31/2008",171750
394425,47,"Buffalo, NY","Msa","NY","8/31/2008",118675
395012,48,"Raleigh, NC","Msa","NC","8/31/2008",210000
394388,49,"Birmingham, AL","Msa","AL","8/31/2008",150000
395053,50,"Salt Lake City, UT","Msa","UT","8/31/2008",225000
395031,51,"Rochester, NY","Msa","NY","8/31/2008",126000
394640,52,"Grand Rapids, MI","Msa","MI","8/31/2008",137000
395167,53,"Tucson, AZ","Msa","AZ","8/31/2008",204177
753924,54,"Urban Honolulu, HI","Msa","HI","8/31/2008",465000
395169,55,"Tulsa, OK","Msa","OK","8/31/2008",133500
394619,56,"Fresno, CA","Msa","CA","8/31/2008",225000
395238,57,"Worcester, MA","Msa","MA","8/31/2008",234000
394415,58,"Stamford, CT","Msa","CT","8/31/2008",475000
394312,59,"Albuquerque, NM","Msa","NM","8/31/2008",190000
394308,60,"Albany, NY","Msa","NY","8/31/2008",188000
394938,61,"Omaha, NE","Msa","NE","8/31/2008",139350
394908,62,"New Haven, CT","Msa","CT","8/31/2008",250000
394357,63,"Bakersfield, CA","Msa","CA","8/31/2008",210000
394753,64,"Knoxville, TN","Msa","TN","8/31/2008",150200
394653,65,"Greenville, SC","Msa","SC","8/31/2008",152750
394952,66,"Ventura, CA","Msa","CA","8/31/2008",449990
394318,67,"Allentown, PA","Msa","PA","8/31/2008",213000
394561,68,"El Paso, TX","Msa","TX","8/31/2008",134480
394367,69,"Baton Rouge, LA","Msa","LA","8/31/2008",172500
394521,70,"Dayton, OH","Msa","OH","8/31/2008",122000
394843,71,"McAllen, TX","Msa","TX","8/31/2008",NA
394486,72,"Columbia, SC","Msa","SC","8/31/2008",148775
394648,73,"Greensboro, NC","Msa","NC","8/31/2008",145000
394304,74,"Akron, OH","Msa","OH","8/31/2008",127000
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","8/31/2008",230000
394798,76,"Little Rock, AR","Msa","AR","8/31/2008",140000
395134,77,"Stockton, CA","Msa","CA","8/31/2008",234250
394457,78,"Charleston, SC","Msa","SC","8/31/2008",205662
395143,79,"Syracuse, NY","Msa","NY","8/31/2008",127000
394484,80,"Colorado Springs, CO","Msa","CO","8/31/2008",215000
395235,81,"Winston-Salem, NC","Msa","NC","8/31/2008",140000
395224,82,"Wichita, KS","Msa","KS","8/31/2008",134650
395115,83,"Springfield, MA","Msa","MA","8/31/2008",211750
394440,84,"Fort Myers, FL","Msa","FL","8/31/2008",179000
394399,85,"Boise City, ID","Msa","ID","8/31/2008",180000
395160,86,"Toledo, OH","Msa","OH","8/31/2008",122850
394816,87,"Madison, WI","Msa","WI","8/31/2008",207000
394766,88,"Lakeland, FL","Msa","FL","8/31/2008",160000
394931,89,"Ogden, UT","Msa","UT","8/31/2008",185000
394528,90,"Daytona Beach, FL","Msa","FL","8/31/2008",170000
394531,91,"Des Moines, IA","Msa","IA","8/31/2008",157500
394711,92,"Jackson, MS","Msa","MS","8/31/2008",148500
394352,94,"Augusta, GA","Msa","GA","8/31/2008",137600
394666,96,"Harrisburg, PA","Msa","PA","8/31/2008",169950
395006,100,"Provo, UT","Msa","UT","8/31/2008",220000
394602,159,"Fort Collins, CO","Msa","CO","8/31/2008",222900
394913,1,"New York, NY","Msa","NY","9/30/2008",NA
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","9/30/2008",440000
394463,3,"Chicago, IL","Msa","IL","9/30/2008",248000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","9/30/2008",149600
394974,5,"Philadelphia, PA","Msa","PA","9/30/2008",230000
394692,6,"Houston, TX","Msa","TX","9/30/2008",158750
395209,7,"Washington, DC","Msa","DC","9/30/2008",340000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","9/30/2008",244175
394347,9,"Atlanta, GA","Msa","GA","9/30/2008",175850
394404,10,"Boston, MA","Msa","MA","9/30/2008",325000
395057,11,"San Francisco, CA","Msa","CA","9/30/2008",454000
394532,12,"Detroit, MI","Msa","MI","9/30/2008",139949
395025,13,"Riverside, CA","Msa","CA","9/30/2008",265000
394976,14,"Phoenix, AZ","Msa","AZ","9/30/2008",201990
395078,15,"Seattle, WA","Msa","WA","9/30/2008",325599
394865,16,"Minneapolis-St Paul, MN","Msa","MN","9/30/2008",212000
395056,17,"San Diego, CA","Msa","CA","9/30/2008",4e+05
395121,18,"St. Louis, MO","Msa","MO","9/30/2008",152000
395148,19,"Tampa, FL","Msa","FL","9/30/2008",170000
394358,20,"Baltimore, MD","Msa","MD","9/30/2008",275000
394530,21,"Denver, CO","Msa","CO","9/30/2008",232000
394982,22,"Pittsburgh, PA","Msa","PA","9/30/2008",122500
394998,23,"Portland, OR","Msa","OR","9/30/2008",258000
394458,24,"Charlotte, NC","Msa","NC","9/30/2008",175000
395045,25,"Sacramento, CA","Msa","CA","9/30/2008",277000
395055,26,"San Antonio, TX","Msa","TX","9/30/2008",146000
394943,27,"Orlando, FL","Msa","FL","9/30/2008",210000
394466,28,"Cincinnati, OH","Msa","OH","9/30/2008",148033
394475,29,"Cleveland, OH","Msa","OH","9/30/2008",131550
394735,30,"Kansas City, MO","Msa","MO","9/30/2008",147750
394775,31,"Las Vegas, NV","Msa","NV","9/30/2008",240000
394492,32,"Columbus, OH","Msa","OH","9/30/2008",150000
394705,33,"Indianapolis, IN","Msa","IN","9/30/2008",122000
395059,34,"San Jose, CA","Msa","CA","9/30/2008",6e+05
394355,35,"Austin, TX","Msa","TX","9/30/2008",188440
395194,36,"Virginia Beach, VA","Msa","VA","9/30/2008",220000
394902,37,"Nashville, TN","Msa","TN","9/30/2008",169292
395005,38,"Providence, RI","Msa","RI","9/30/2008",235000
394862,39,"Milwaukee, WI","Msa","WI","9/30/2008",187500
394714,40,"Jacksonville, FL","Msa","FL","9/30/2008",192500
394849,41,"Memphis, TN","Msa","TN","9/30/2008",144661
394935,42,"Oklahoma City, OK","Msa","OK","9/30/2008",122500
394807,43,"Louisville-Jefferson County, KY","Msa","KY","9/30/2008",139500
394669,44,"Hartford, CT","Msa","CT","9/30/2008",230000
395022,45,"Richmond, VA","Msa","VA","9/30/2008",214250
394910,46,"New Orleans, LA","Msa","LA","9/30/2008",172500
394425,47,"Buffalo, NY","Msa","NY","9/30/2008",115000
395012,48,"Raleigh, NC","Msa","NC","9/30/2008",196000
394388,49,"Birmingham, AL","Msa","AL","9/30/2008",150700
395053,50,"Salt Lake City, UT","Msa","UT","9/30/2008",217400
395031,51,"Rochester, NY","Msa","NY","9/30/2008",118500
394640,52,"Grand Rapids, MI","Msa","MI","9/30/2008",129950
395167,53,"Tucson, AZ","Msa","AZ","9/30/2008",191500
753924,54,"Urban Honolulu, HI","Msa","HI","9/30/2008",366300
395169,55,"Tulsa, OK","Msa","OK","9/30/2008",125000
394619,56,"Fresno, CA","Msa","CA","9/30/2008",220000
395238,57,"Worcester, MA","Msa","MA","9/30/2008",222000
394415,58,"Stamford, CT","Msa","CT","9/30/2008",418750
394312,59,"Albuquerque, NM","Msa","NM","9/30/2008",179900
394308,60,"Albany, NY","Msa","NY","9/30/2008",180750
394938,61,"Omaha, NE","Msa","NE","9/30/2008",135000
394908,62,"New Haven, CT","Msa","CT","9/30/2008",250000
394357,63,"Bakersfield, CA","Msa","CA","9/30/2008",197500
394753,64,"Knoxville, TN","Msa","TN","9/30/2008",146000
394653,65,"Greenville, SC","Msa","SC","9/30/2008",149900
394952,66,"Ventura, CA","Msa","CA","9/30/2008",431000
394318,67,"Allentown, PA","Msa","PA","9/30/2008",199900
394561,68,"El Paso, TX","Msa","TX","9/30/2008",135000
394367,69,"Baton Rouge, LA","Msa","LA","9/30/2008",165950
394521,70,"Dayton, OH","Msa","OH","9/30/2008",117500
394843,71,"McAllen, TX","Msa","TX","9/30/2008",NA
394486,72,"Columbia, SC","Msa","SC","9/30/2008",141500
394648,73,"Greensboro, NC","Msa","NC","9/30/2008",143000
394304,74,"Akron, OH","Msa","OH","9/30/2008",125501
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","9/30/2008",219500
394798,76,"Little Rock, AR","Msa","AR","9/30/2008",143000
395134,77,"Stockton, CA","Msa","CA","9/30/2008",225000
394457,78,"Charleston, SC","Msa","SC","9/30/2008",192950
395143,79,"Syracuse, NY","Msa","NY","9/30/2008",120000
394484,80,"Colorado Springs, CO","Msa","CO","9/30/2008",210000
395235,81,"Winston-Salem, NC","Msa","NC","9/30/2008",136500
395224,82,"Wichita, KS","Msa","KS","9/30/2008",125000
395115,83,"Springfield, MA","Msa","MA","9/30/2008",2e+05
394440,84,"Fort Myers, FL","Msa","FL","9/30/2008",174000
394399,85,"Boise City, ID","Msa","ID","9/30/2008",185000
395160,86,"Toledo, OH","Msa","OH","9/30/2008",118350
394816,87,"Madison, WI","Msa","WI","9/30/2008",208500
394766,88,"Lakeland, FL","Msa","FL","9/30/2008",155000
394931,89,"Ogden, UT","Msa","UT","9/30/2008",183000
394528,90,"Daytona Beach, FL","Msa","FL","9/30/2008",170000
394531,91,"Des Moines, IA","Msa","IA","9/30/2008",149500
394711,92,"Jackson, MS","Msa","MS","9/30/2008",134586
394352,94,"Augusta, GA","Msa","GA","9/30/2008",131900
394666,96,"Harrisburg, PA","Msa","PA","9/30/2008",159900
395006,100,"Provo, UT","Msa","UT","9/30/2008",208513
394602,159,"Fort Collins, CO","Msa","CO","9/30/2008",224150
394913,1,"New York, NY","Msa","NY","10/31/2008",NA
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","10/31/2008",440000
394463,3,"Chicago, IL","Msa","IL","10/31/2008",240000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","10/31/2008",149855
394974,5,"Philadelphia, PA","Msa","PA","10/31/2008",222000
394692,6,"Houston, TX","Msa","TX","10/31/2008",148500
395209,7,"Washington, DC","Msa","DC","10/31/2008",330000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","10/31/2008",239000
394347,9,"Atlanta, GA","Msa","GA","10/31/2008",176000
394404,10,"Boston, MA","Msa","MA","10/31/2008",321000
395057,11,"San Francisco, CA","Msa","CA","10/31/2008",435000
394532,12,"Detroit, MI","Msa","MI","10/31/2008",134507
395025,13,"Riverside, CA","Msa","CA","10/31/2008",260000
394976,14,"Phoenix, AZ","Msa","AZ","10/31/2008",202958
395078,15,"Seattle, WA","Msa","WA","10/31/2008",331006
394865,16,"Minneapolis-St Paul, MN","Msa","MN","10/31/2008",205900
395056,17,"San Diego, CA","Msa","CA","10/31/2008",392500
395121,18,"St. Louis, MO","Msa","MO","10/31/2008",150265
395148,19,"Tampa, FL","Msa","FL","10/31/2008",161000
394358,20,"Baltimore, MD","Msa","MD","10/31/2008",260000
394530,21,"Denver, CO","Msa","CO","10/31/2008",234900
394982,22,"Pittsburgh, PA","Msa","PA","10/31/2008",123500
394998,23,"Portland, OR","Msa","OR","10/31/2008",269250
394458,24,"Charlotte, NC","Msa","NC","10/31/2008",170500
395045,25,"Sacramento, CA","Msa","CA","10/31/2008",289000
